5.500	6	-0.606	-0.210	-0.408	-0.092	-0.411	0.133	-0.611	0.245	-0.805	0.130	-0.803	-0.099	
5.500	6	-0.606	-0.210	-0.408	-0.092	-0.411	0.133	-0.611	0.245	-0.805	0.130	-0.803	-0.100	
5.500	6	-0.606	-0.210	-0.409	-0.092	-0.411	0.133	-0.611	0.244	-0.805	0.130	-0.803	-0.100	
5.500	6	-0.606	-0.210	-0.409	-0.092	-0.411	0.133	-0.611	0.244	-0.805	0.130	-0.803	-0.100	
5.500	6	-0.606	-0.210	-0.409	-0.093	-0.412	0.133	-0.611	0.244	-0.806	0.130	-0.804	-0.100	
5.500	6	-0.606	-0.211	-0.409	-0.093	-0.412	0.133	-0.612	0.244	-0.806	0.130	-0.804	-0.100	
5.500	6	-0.606	-0.211	-0.409	-0.093	-0.412	0.133	-0.612	0.244	-0.806	0.130	-0.804	-0.100	
5.500	6	-0.606	-0.211	-0.409	-0.093	-0.412	0.133	-0.612	0.244	-0.806	0.130	-0.804	-0.100	
6.600	6	-0.606	-0.211	-0.409	-0.093	-0.412	0.132	-0.612	0.244	-0.806	0.130	-0.804	-0.100	
6.600	6	-0.607	-0.211	-0.409	-0.093	-0.412	0.132	-0.612	0.244	-0.806	0.130	-0.804	-0.100	
6.600	6	-0.607	-0.211	-0.409	-0.093	-0.412	0.132	-0.612	0.244	-0.806	0.130	-0.804	-0.100	
6.600	6	-0.607	-0.211	-0.409	-0.093	-0.412	0.132	-0.612	0.244	-0.806	0.130	-0.804	-0.100	
6.600	6	-0.607	-0.211	-0.409	-0.093	-0.412	0.132	-0.612	0.244	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.211	-0.409	-0.093	-0.412	0.132	-0.612	0.243	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.211	-0.409	-0.093	-0.412	0.132	-0.612	0.243	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.211	-0.409	-0.093	-0.412	0.132	-0.612	0.243	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.211	-0.410	-0.094	-0.412	0.132	-0.612	0.243	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.412	0.132	-0.612	0.243	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.412	0.132	-0.612	0.243	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.412	0.132	-0.612	0.243	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.413	0.131	-0.612	0.243	-0.806	0.129	-0.804	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.413	0.131	-0.612	0.243	-0.807	0.129	-0.805	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.413	0.131	-0.612	0.243	-0.807	0.129	-0.805	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.413	0.131	-0.612	0.243	-0.807	0.129	-0.805	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.413	0.131	-0.613	0.243	-0.807	0.129	-0.805	-0.101	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.413	0.131	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
6.600	6	-0.607	-0.212	-0.410	-0.094	-0.413	0.131	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.607	-0.212	-0.410	-0.094	-0.413	0.131	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.607	-0.212	-0.410	-0.095	-0.413	0.131	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.607	-0.213	-0.410	-0.095	-0.413	0.131	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.131	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.131	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.130	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.130	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.130	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.130	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.130	-0.613	0.242	-0.807	0.128	-0.805	-0.102	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.130	-0.613	0.242	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.130	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.213	-0.410	-0.095	-0.413	0.130	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.213	-0.410	-0.096	-0.413	0.130	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.213	-0.411	-0.096	-0.413	0.130	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.214	-0.411	-0.096	-0.413	0.130	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.214	-0.411	-0.096	-0.413	0.130	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.214	-0.411	-0.096	-0.413	0.129	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.214	-0.411	-0.096	-0.414	0.129	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
7.800	6	-0.608	-0.214	-0.411	-0.096	-0.414	0.129	-0.613	0.241	-0.807	0.127	-0.805	-0.103	
9.000	6	-0.608	-0.214	-0.411	-0.096	-0.414	0.129	-0.613	0.241	-0.808	0.127	-0.806	-0.103	
9.000	6	-0.608	-0.214	-0.411	-0.096	-0.414	0.129	-0.613	0.241	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.608	-0.214	-0.411	-0.096	-0.414	0.129	-0.613	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.608	-0.214	-0.411	-0.096	-0.414	0.129	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.608	-0.214	-0.411	-0.097	-0.414	0.129	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.608	-0.215	-0.411	-0.097	-0.414	0.129	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.608	-0.215	-0.411	-0.097	-0.414	0.129	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.608	-0.215	-0.411	-0.097	-0.414	0.129	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.609	-0.215	-0.411	-0.097	-0.414	0.128	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.609	-0.215	-0.411	-0.097	-0.414	0.128	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.609	-0.215	-0.411	-0.097	-0.414	0.128	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.609	-0.215	-0.411	-0.097	-0.414	0.128	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.609	-0.215	-0.411	-0.097	-0.414	0.128	-0.614	0.240	-0.808	0.126	-0.806	-0.104	
9.000	6	-0.609	-0.215	-0.411	-0.097	-0.414	0.128	-0.614	0.240	-0.808	0.125	-0.806	-0.105	
9.000	6	-0.609	-0.215	-0.411	-0.097	-0.414	0.128	-0.614	0.239	-0.808	0.125	-0.806	-0.105	
9.000	6	-0.609	-0.215	-0.411	-0.098	-0.414	0.128	-0.614	0.239	-0.808	0.125	-0.806	-0.105	
9.000	6	-0.609	-0.215	-0.411	-0.098	-0.414	0.128	-0.614	0.239	-0.808	0.125	-0.806	-0.105	
9.000	6	-0.609	-0.216	-0.411	-0.098	-0.414	0.128	-0.614	0.239	-0.808	0.125	-0.806	-0.105	
9.000	6	-0.609	-0.216	-0.412	-0.098	-0.414	0.128	-0.614	0.239	-0.808	0.125	-0.806	-0.105	
10.200	6	-0.609	-0.216	-0.412	-0.098	-0.414	0.127	-0.614	0.239	-0.808	0.125	-0.806	-0.105	
10.200	6	-0.609	-0.216	-0.412	-0.098	-0.415	0.127	-0.614	0.239	-0.808	0.125	-0.806	-0.105	
10.200	6	-0.609	-0.216	-0.412	-0.098	-0.415	0.127	-0.614	0.239	-0.808	0.125	-0.807	-0.105	
10.200	6	-0.609	-0.216	-0.412	-0.098	-0.415	0.127	-0.614	0.239	-0.809	0.125	-0.807	-0.105	
10.200	6	-0.609	-0.216	-0.412	-0.098	-0.415	0.127	-0.614	0.239	-0.809	0.124	-0.807	-0.105	
10.200	6	-0.609	-0.216	-0.412	-0.098	-0.415	0.127	-0.614	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.609	-0.216	-0.412	-0.098	-0.415	0.127	-0.614	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.609	-0.216	-0.412	-0.099	-0.415	0.127	-0.615	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.609	-0.216	-0.412	-0.099	-0.415	0.127	-0.615	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.609	-0.217	-0.412	-0.099	-0.415	0.127	-0.615	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.610	-0.217	-0.412	-0.099	-0.415	0.127	-0.615	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.610	-0.217	-0.412	-0.099	-0.415	0.126	-0.615	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.610	-0.217	-0.412	-0.099	-0.415	0.126	-0.615	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.610	-0.217	-0.412	-0.099	-0.415	0.126	-0.615	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.610	-0.217	-0.412	-0.099	-0.415	0.126	-0.615	0.238	-0.809	0.124	-0.807	-0.106	
10.200	6	-0.610	-0.217	-0.412	-0.099	-0.415	0.126	-0.615	0.238	-0.809	0.123	-0.807	-0.107	
10.200	6	-0.610	-0.217	-0.412	-0.099	-0.415	0.126	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
10.200	6	-0.610	-0.217	-0.412	-0.099	-0.415	0.126	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
10.200	6	-0.610	-0.217	-0.412	-0.100	-0.415	0.126	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.415	0.126	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.415	0.126	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.415	0.125	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.415	0.125	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.415	0.125	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.415	0.125	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.416	0.125	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.416	0.125	-0.615	0.237	-0.809	0.123	-0.807	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.416	0.125	-0.615	0.237	-0.810	0.122	-0.808	-0.107	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.416	0.125	-0.615	0.236	-0.810	0.122	-0.808	-0.108	
11.100	6	-0.610	-0.218	-0.413	-0.100	-0.416	0.125	-0.615	0.236	-0.810	0.122	-0.808	-0.108	
11.100	6	-0.610	-0.218	-0.413	-0.101	-0.416	0.125	-0.615	0.236	-0.810	0.122	-0.808	-0.108	
11.100	6	-0.610	-0.218	-0.413	-0.101	-0.416	0.125	-0.615	0.236	-0.810	0.122	-0.808	-0.108	
11.100	6	-0.610	-0.218	-0.413	-0.101	-0.416	0.125	-0.615	0.236	-0.810	0.122	-0.808	-0.108	
11.100	6	-0.610	-0.219	-0.413	-0.101	-0.416	0.125	-0.615	0.236	-0.810	0.122	-0.808	-0.108	
11.100	6	-0.610	-0.219	-0.413	-0.101	-0.416	0.124	-0.616	0.236	-0.810	0.122	-0.808	-0.108	
11.100	6	-0.611	-0.219	-0.413	-0.101	-0.416	0.124	-0.616	0.236	-0.810	0.122	-0.808	-0.108	
11.100	6	-0.611	-0.219	-0.413	-0.101	-0.416	0.124	-0.616	0.236	-0.810	0.122	-0.808	-0.108	
12.000	6	-0.611	-0.219	-0.413	-0.101	-0.416	0.124	-0.616	0.236	-0.810	0.122	-0.808	-0.108	
12.000	6	-0.611	-0.219	-0.413	-0.101	-0.416	0.124	-0.616	0.236	-0.810	0.122	-0.808	-0.108	
12.000	6	-0.611	-0.219	-0.413	-0.101	-0.416	0.124	-0.616	0.236	-0.810	0.122	-0.808	-0.108	
12.000	6	-0.611	-0.219	-0.413	-0.101	-0.416	0.124	-0.616	0.236	-0.810	0.122	-0.808	-0.108	
12.000	6	-0.611	-0.219	-0.413	-0.101	-0.416	0.124	-0.616	0.235	-0.810	0.122	-0.808	-0.109	
12.000	6	-0.611	-0.219	-0.413	-0.102	-0.416	0.124	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.219	-0.413	-0.102	-0.416	0.124	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.219	-0.413	-0.102	-0.416	0.124	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.219	-0.413	-0.102	-0.416	0.124	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.220	-0.413	-0.102	-0.416	0.123	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.220	-0.413	-0.102	-0.416	0.123	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.220	-0.414	-0.102	-0.416	0.123	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.220	-0.414	-0.102	-0.416	0.123	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.220	-0.414	-0.102	-0.416	0.123	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.220	-0.414	-0.102	-0.416	0.123	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.220	-0.414	-0.102	-0.416	0.123	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.000	6	-0.611	-0.220	-0.414	-0.102	-0.416	0.123	-0.616	0.235	-0.810	0.121	-0.808	-0.109	
12.850	6	-0.611	-0.220	-0.414	-0.103	-0.416	0.123	-0.616	0.234	-0.810	0.121	-0.808	-0.109	
12.850	6	-0.611	-0.220	-0.414	-0.103	-0.416	0.123	-0.616	0.234	-0.810	0.120	-0.809	-0.110	
12.850	6	-0.611	-0.220	-0.414	-0.103	-0.416	0.123	-0.616	0.234	-0.810	0.120	-0.809	-0.110	
12.850	6	-0.611	-0.220	-0.414	-0.103	-0.416	0.123	-0.616	0.234	-0.810	0.120	-0.809	-0.110	
12.850	6	-0.611	-0.221	-0.414	-0.103	-0.417	0.122	-0.616	0.234	-0.810	0.120	-0.809	-0.110	
12.850	6	-0.611	-0.221	-0.414	-0.103	-0.417	0.122	-0.616	0.234	-0.810	0.120	-0.809	-0.110	
12.850	6	-0.612	-0.221	-0.414	-0.103	-0.417	0.122	-0.616	0.234	-0.811	0.120	-0.809	-0.110	
12.850	6	-0.612	-0.221	-0.414	-0.103	-0.417	0.122	-0.616	0.234	-0.811	0.120	-0.809	-0.110	
12.850	6	-0.612	-0.221	-0.414	-0.103	-0.417	0.122	-0.616	0.234	-0.811	0.120	-0.809	-0.110	
12.850	6	-0.612	-0.221	-0.414	-0.103	-0.417	0.122	-0.616	0.234	-0.811	0.120	-0.809	-0.110	
12.850	6	-0.612	-0.221	-0.414	-0.104	-0.417	0.122	-0.616	0.234	-0.811	0.120	-0.809	-0.110	
12.850	6	-0.612	-0.221	-0.414	-0.104	-0.417	0.122	-0.616	0.233	-0.811	0.120	-0.809	-0.110	
12.850	6	-0.612	-0.221	-0.414	-0.104	-0.417	0.122	-0.617	0.233	-0.811	0.119	-0.809	-0.111	
12.850	6	-0.612	-0.221	-0.414	-0.104	-0.417	0.122	-0.617	0.233	-0.811	0.119	-0.809	-0.111	
13.900	6	-0.612	-0.222	-0.414	-0.104	-0.417	0.121	-0.617	0.233	-0.811	0.119	-0.809	-0.111	
13.900	6	-0.612	-0.222	-0.414	-0.104	-0.417	0.121	-0.617	0.233	-0.811	0.119	-0.809	-0.111	
13.900	6	-0.612	-0.222	-0.415	-0.104	-0.417	0.121	-0.617	0.233	-0.811	0.119	-0.809	-0.111	
